date,start_time,duration,location,witnesses,colors,remarks,year,quarter,duration_seconds,country,postnr,latitude,longitude
15-10-2023,07:00,15 min,5250 Odense SV,1,"gul, hvid",se beretning,2023,4,900,Danmark,5250,55.35251254,10.29791607
22-10-2023,23:00,5 min,5700 Svendborg,1,"hvid, rød",se beretning,2023,4,300,Danmark,5700,55.01443666,10.59802878
25-11-2023,18:30,?,4281 Gørlev,1,hvid,se beretning,2023,4,0,Danmark,4281,55.51887316,11.04711131
28-11-2023,22:17,3,2300 København S,2,hvid,se beretning,2023,4,180,Danmark,2300,55.67362511,12.6554181
15-02-1975,23:00,10 min,2970 – Isterødvejen Hørsholm-Hillerød,1,hvid,se beretning,2022,1,600,Danmark,2970,55.88126308,12.43890506
15-10-1989,23:30,8–10 min,2990 Nivå,1,hvid,se beretning,2022,1,600,Danmark,2990,55.92959715,12.51321363
10-12-2021,21:30,30 sek,6900 Skjern,1,"grå, grøn, rød",se beretning,2022,1,30,Danmark,6900,55.99089664,8.53885308
11-01-2022,03:40,kort,"8881 Aidt,  Thorsø",1,hvid,se beretning,2022,1,0,Danmark,8881,56.3103006,9.79439741
02-03-2022,22:00,>30 min,"7130 Klejs,  Juelsminde",3,hvid,Siriusse beretning,2022,1,1800,Danmark,7130,55.76046689,10.02918372
03-03-2022,22:55,1½ t,3650 Ølstykke,5,"blå, grøn, gul, hvid, rød",se beretning,2022,1,60,Danmark,3650,55.78991195,12.1609202
04-03-2022,04:54,6 min,2700 Brønshøj,1,hvid,Starlinkse beretning,2022,1,360,Danmark,2700,55.70964347,12.48463422
04-03-2022,04:55,3–5 min,2640 Hedehusene,1,hvid,Starlinkse beretning,2022,1,300,Danmark,2640,55.66357137,12.19945854
04-03-2022,05:00,50–60 sek,8832 Skals,1,hvid,Starlinkse beretning,2022,1,60,Danmark,8832,56.59071095,9.35963562
06-03-2022,20:00,5 sek,3650 Ølstykke,2,ukendt,se beretning,2022,1,5,Danmark,3650,55.78991195,12.1609202
06-03-2022,20:25,2–3 sek,2670 Greve,1,ukendt,Ildkuglese beretning,2022,1,3,Danmark,2670,55.54103195,12.3529229
07-03-2022,23:20,10 sek,3500 Værløse,1,hvid,se beretning,2022,1,10,Danmark,3500,55.77912974,12.35591788
16-03-2022,12:44,30 sek,3400 Hillerød,1,sølv,se beretning,2022,1,30,Danmark,3400,55.92123871,12.28696917
13-02-2021,22:30,20–30 sek,8560 Kolind,1,ukendt,se beretning,2022,2,30,Danmark,8560,56.34682936,10.61106988
24-12-2021,15:47,10–15 min,4320 Lejre,3,hvid,se beretning,2022,2,900,Danmark,4320,55.59456942,11.95696429
11-02-2022,21:52,8 sek,1432 København K,1,ukendt,se beretning,2022,2,8,Danmark,1432,55.69425974,12.61655877
27-02-2022,06:47,5 min,"7620 Gudum,  Lemvig",1,"gul, hvid",se beretning,2022,2,300,Danmark,7620,56.54580784,8.33453584
27-02-2022,23:45,6–7 sek,5000 Odense C,1,rød,se beretning,2022,2,7,Danmark,5000,55.403021,10.39174411
22-03-2022,05:15,6–8 sek,3360 Liseleje,1,sort,se beretning,2022,2,8,Danmark,3360,56.09213437,11.87609952
03-04-2022,01:03,ca. 5 sek,2300 København S,1,sølv,se beretning,2022,2,5,Danmark,2300,55.67362511,12.6554181
03-04-2022,04:48,10 sek,8382 Hinnerup,1,grøn,dronese beretning,2022,2,10,Danmark,8382,56.25949156,10.06719333
20-04-2022,14:40,20 sek,8800 Viborg,1,sølv,se beretning,2022,2,20,Danmark,8800,56.41681148,9.36897659
24-04-2022,23:11,3 sek,6933 Kibæk,1,"gul, hvid",se beretning,2022,2,3,Danmark,6933,55.94883412,8.92947696
01-05-2022,22:35,10 sek,6280 Højer,1,hvid,Evt. Starlinkse beretning,2022,2,10,Danmark,6280,54.97473424,8.65269961
06-05-2022,02:07,2 sek,8000 Aarhus C,1,sort,se beretning,2022,2,2,Danmark,8000,56.15051496,10.27802097
09-05-2022,23:45,?,6400 Sønderborg,1,blå,se beretning,2022,2,0,Danmark,6400,54.9528525,9.71079556
14-05-2022,22:39,3 min,5900 Rudkøbing,2,"grøn, hvid, rød",se beretning,2022,2,180,Danmark,5900,54.88518842,10.80968538
20-05-2022,00:00,?,2610 Rødovre,1,grøn,se beretning,2022,2,0,Danmark,2610,55.68182922,12.44863533
21-05-2022,20:25,1 min,2820 Gentofte,1,sort,se beretning,2022,2,60,Danmark,2820,55.75145806,12.53343057
04-06-2022,23:34,10 sek,9260 Gistrup,2,ukendt,se beretning,2022,2,10,Danmark,9260,56.93195612,10.01379029
05-06-2022,22:19,5–7 sek,7000 Fredericia,2,hvid,se beretning,2022,2,7,Danmark,7000,55.57103757,9.66918005
16-06-2022,00:00,?,5762 Vester Skerninge,4,hvid,se beretning,2022,2,0,Danmark,5762,55.06342876,10.45011017
18-06-2022,02:40,ca. 2 min 30 sek,7430 Ikast,1,"blå, hvid",se beretning,2022,3,150,Danmark,7430,56.09377094,9.1925469
30-07-2022,00:15,ca. 5 sek,4130 Viby Sjælland,2,"blå, hvid",se beretning,2022,3,5,Danmark,4130,55.55011926,12.00904287
08-07-2022,02:30,>1 t,6200 Aabenraa,1,"gul, hvid",se beretning,2022,3,3600,Danmark,6200,55.02899493,9.49975045
01-08-2022,22:59,30 sek,5750 Ringe,2,gul,se beretning,2022,3,30,Danmark,5750,55.2209888,10.42313811
02-08-2022,02:40,4–5 min,2200 København N,1,hvid,se beretning,2022,3,300,Danmark,2200,55.6940569,12.54914572
04-08-2022,01:00,12–18 sek,8250 Egå,1,gul,se beretning,2022,3,18,Danmark,8250,56.22214938,10.29989608
04-08-2022,00:30,3 min,4200 Slagelse,3,ukendt,se beretning,2022,3,180,Danmark,4200,55.40887345,11.37134678
04-08-2022,20:15,45 min,5762 Vester Skerninge,5,ukendt,se beretning,2022,3,2700,Danmark,5762,55.06342876,10.45011017
05-08-2022,00:30,1 min,8585 Glesborg,8,hvid,se beretning,2022,3,60,Danmark,8585,56.58757292,10.64766235
12-08-2022,22:30,<45 min,Tornbjerg5220 Odense SØ,1,"gul, rød",se beretning,2022,3,2700,Danmark,5220,55.34929575,10.49825565
12-08-2022,22:40,30 sek,4100 Ringsted,2,"sort, sølv",se beretning,2022,3,30,Danmark,4100,55.43053197,11.82805925
13-08-2022,00:30,2 min,5932 Humble,1,gul,se beretning„Raketbrændstof“,2022,3,120,Danmark,5932,54.81821541,10.63436277
13-08-2022,00:30,4 min,5000 Odense C,1,hvid,se beretning„Raketbrændstof“,2022,3,240,Danmark,5000,55.403021,10.39174411
13-08-2022,00:45,ca. 1 min,6800 Varde,1,"gul, hvid",se beretning„Raketbrændstof“,2022,3,60,Danmark,6800,55.65607154,8.52854473
13-08-2022,00:54,ca. 3 min,3070 Snekkersten,2,"gul, hvid",se beretning„Raketbrændstof“,2022,3,180,Danmark,3070,56.00467892,12.59499744
13-08-2022,00:54,4–5 min,"7400 Tjørring,  Herning",1,hvid,se beretning„Raketbrændstof“,2022,3,300,Danmark,7400,56.11911505,8.98775376
13-08-2022,00:55,4 min,2980 Kokkedal,2,gul,se beretning„Raketbrændstof“,2022,3,240,Danmark,2980,55.91992432,12.45605071
13-08-2022,00:55,2 min,3400 Hillerød,2,"blå, hvid",se beretning„Raketbrændstof“,2022,3,120,Danmark,3400,55.92123871,12.28696917
13-08-2022,00:56,2 min,6990 Vedersø Klit,2,gul,se beretning„Raketbrændstof“,2022,3,120,Danmark,6990,56.3042395,8.0070526
13-08-2022,00:57,4 min,"8592 Ørkenen, Anholt",7,blå,se beretning„Raketbrændstof“,2022,3,240,Danmark,8592,56.77566641,11.49010919
13-08-2022,00:00,5 min,6600 Vejen,1,"hvid, sølv",se beretning„Raketbrændstof“,2022,3,300,Danmark,6600,55.4784284,9.11204215
13-08-2022,23:30,6-?,7000 Fredericia,2,"gul, hvid",se beretning,2022,3,360,Danmark,7000,55.57103757,9.66918005
15-08-2022,04:45,ca. 20 min,"7000 Andkær,  Fredericia",1,hvid,se beretning,2022,3,1200,Danmark,7000,55.57103757,9.66918005
21-08-2022,20:50,5–10 min,2635 Ishøj,1,ukendt,se beretning,2022,3,600,Danmark,2635,55.58776321,12.39483896
23-08-2022,02:47,30 sek,4700 Næstved,1,grå,se beretning,2022,3,30,Danmark,4700,55.19504272,11.77357353
04-09-2022,20:30,20–25 min,4720 – Præstø-Askeby,1,ukendt,se beretning,2022,3,1500,Danmark,4720,55.12208613,12.19166049
07-09-2022,00:16,3–4 min,2600 Glostrup,1,hvid,se beretning,2022,3,240,Danmark,2600,55.6741838,12.39697754
13-09-2022,19:10,30 sek,4320 Lejre,1,sølv,se beretningfly,2022,3,30,Danmark,4320,55.59456942,11.95696429
15-09-2022,07:50,5 min,8260 Viby J,1,sølv,se beretning,2022,3,300,Danmark,8260,56.12635244,10.13778473
15-09-2022,21:14,3 sek,7323 Give,1,"grøn, rød",se beretning,2022,3,3,Danmark,7323,55.85744681,9.2710166
20-09-2022,21:25,1 min,4320 Lejre,1,hvid,se beretning,2022,3,60,Danmark,4320,55.59456942,11.95696429
22-09-2022,11:00,10 sek,6470 Sydals,1,ukendt,se beretning,2022,3,10,Danmark,6470,54.87308589,10.03587811
30-09-2022,19:15,ca. 2–3 min,9990 Skagen,1,ukendt,se beretning,2022,3,180,Danmark,9990,57.85540126,10.48570715
21-07-1963,00:00,hele dagen,3962 Upernavik,1,grå,se beretning,2022,4,0,Danmark,3962,,
08-09-2021,22:20,3–4 sek,8240 Risskov,1,sort,se beretning,2022,4,4,Danmark,8240,56.18719668,10.24680782
15-08-2022,00:00,1 min,3250 Gilleleje,1,hvid,se beretning,2022,4,60,Danmark,3250,56.16514414,12.29353244
06-08-2022,16:00,5 min,"3760 Rø,  Gudhjem",2,ukendt,se beretning,2022,4,300,Danmark,3760,55.51191781,15.21574747
30-08-2022,07:46,5 min,3600 Frederikssund,1,hvid,se beretning,2022,4,300,Danmark,3600,55.85479562,12.07923445
01-10-2022,00:00,1 min,5700 Svendborg,1,ukendt,Starlinkse beretning,2022,4,60,Danmark,5700,55.01443666,10.59802878
02-10-2022,00:00,3–5 sek,5700 Svendborg,1,rød,se beretning,2022,4,5,Danmark,5700,55.01443666,10.59802878
09-10-2022,03:33,20 min,9900 Frederikshavn,1,"gul, hvid",se beretning,2022,4,1200,Danmark,9900,57.52270103,10.72500277
10-10-2022,17:10,>1 t,6300 Gråsten,2,"grå, sort",se beretning,2022,4,3600,Danmark,6300,54.91730187,9.55791076
13-10-2022,14:45,20 sek,25 km syd for Växjö,2,sort,se beretning,2022,4,20,Danmark,nan,,
19-10-2022,10:44,?,4000 Roskilde,1,sort,se beretning,2022,4,0,Danmark,4000,55.65647451,12.06373356
27-10-2022,21:45,3 min,4800 Nykøbing F.,1,"grå, hvid",se beretning,2022,4,180,Danmark,4800,54.7930621,11.90198993
01-11-2022,19:37,8–10 sek,3600 Frederikssund,1,hvid,se beretning,2022,4,10,Danmark,3600,55.85479562,12.07923445
04-11-2022,16:30,ca.20 sek,2620 Albertslund,1,gul,Flyse beretning,2022,4,20,Danmark,2620,55.6869516,12.34477556
18-11-2022,04:57,30 sek,"6720 Pælebjerg,  Fanø",1,rød,ildkuglese beretning,2022,4,30,Danmark,6720,55.28286185,7.56593986
18-11-2022,23:00,2 sek,3630 Jægerspris,1,ukendt,ildkuglese beretning,2022,4,2,Danmark,3630,55.86932225,11.91680034
19-11-2022,03:55,20 sek,"8570 Lyngby,  Trustrup",1,hvid,se beretning,2022,4,20,Danmark,8570,56.36287517,10.74217288
19-11-2022,04:40,20 sek,4990 Sakskøbing,2,"hvid, rød",ildkuglese beretning,2022,4,20,Danmark,4990,54.8143415,11.63568865
19-11-2022,04:48,10 sek,7100 Vejle,1,ukendt,ildkuglese beretning,2022,4,10,Danmark,7100,55.69052913,9.5066267
19-11-2022,04:49,ca. 15–20 sek,9480 Løkken,1,gul,ildkuglese beretning,2022,4,20,Danmark,9480,57.38233116,9.65510765
07-12-2022,20:47,1 min,8660 Skanderborg,1,grå,se beretning,2022,4,60,Danmark,8660,56.02388208,9.89235588
08-12-2022,07:24,ca. 20 sek,8240 Risskov,1,ukendt,se beretning,2022,4,20,Danmark,8240,56.18719668,10.24680782
12-12-2022,19:25,2–3 min,2750 Ballerup,1,hvid,se beretning,2022,4,180,Danmark,2750,55.73668449,12.3638449
14-12-2022,21:00,1 t,Sydvestlige,2,"blå, hvid, rød",se beretning,2022,4,3600,Frankrig,nan,,
21-12-2022,16:45,ca. 1 min,8370 Lerbjerg,4,"blå, hvid",se beretning,2022,4,60,Danmark,8370,56.33866468,10.0289852
27-12-2022,22:22,1–2 min,2300 København S,1,"gul, hvid",se beretning,2022,4,120,Danmark,2300,55.67362511,12.6554181
15-04-1982,00:00,1 min,"6200 Bovrup,  Aabenraa",2,sølv,se beretning,2021,1,60,Danmark,6200,55.02899493,9.49975045
26-01-2021,21:10,10 min,4652 Hårlev,4,"blå, grøn, hvid, rød",Siriusse beretning,2021,1,600,Danmark,4652,55.36245892,12.22317915
04-02-2021,06:20,4 min,2700 Brønshøj,2,ukendt,Starlinkse beretning,2021,1,240,Danmark,2700,55.70964347,12.48463422
06-02-2021,05:20,10–20 min,5300 Kerteminde,30,hvid,Starlinkse beretning,2021,1,1200,Danmark,5300,55.49807432,10.8508032
05-02-2021,07:40,3–4 min,9550 Mariager,1,ukendt,Starlinkse beretning,2021,1,240,Danmark,9550,56.63765951,10.0220988
06-02-2021,23:15,3 t,7700 Thisted,2,"blå, hvid",stjernese beretning,2021,1,10800,Danmark,7700,57.32370377,7.90681299
10-02-2021,05:40,10 sek,"8800 Almind,  Viborg",1,hvid,se beretning,2021,1,10,Danmark,8800,56.41681148,9.36897659
16-02-2021,23:30,1 t,7700 Thisted,2,"blå, hvid",stjernese beretning,2021,1,3600,Danmark,7700,57.32370377,7.90681299
27-02-2021,06:18,7–8 min,1812 Frederiksberg C,1,hvid,se beretning,2021,1,480,Danmark,1812,55.67120846,12.53698945
27-02-2021,19:40,ca. 2–3 min,2970 Hørsholm,1,ukendt,se beretning,2021,1,180,Danmark,2970,55.88126308,12.43890506
02-03-2021,19:51,5–6 sek,6760 Ribe,1,"grå, sort",se beretning,2021,1,6,Danmark,6760,55.31137673,8.76358629
07-03-2021,23:30,ca. 30 min,6091 Bjert,2,"grøn, rød",se beretning,2021,1,1800,Danmark,6091,55.44548525,9.55990342
08-03-2021,04:45,8 min,6091 Sdr. Bjert,1,ukendt,Starlinkse beretning,2021,1,480,Danmark,6091,55.44548525,9.55990342
08-03-2021,05:00,?,4241 Vemmelev,1,ukendt,Starlinkse beretning,2021,1,0,Danmark,4241,55.36414208,11.26373834
08-03-2021,05:00,?,6650 Brørup,1,ukendt,Starlinkse beretning,2021,1,0,Danmark,6650,55.49880374,8.99731666
08-03-2021,05:00,?,6064 Jordrup,1,ukendt,Starlinkse beretning,2021,1,0,Danmark,6064,55.55380577,9.3183142
08-03-2021,05:03,5–7 min,4792 Askeby,1,hvid,Starlinkse beretning,2021,1,420,Danmark,4792,54.7375487,12.52545007
09-03-2021,04:30,3–5 min,2665 Vallensbæk Strand,2,ukendt,Starlinkse beretning,2021,1,300,Danmark,2665,55.61964832,12.38841202
09-03-2021,04:30,2–3 min,3300 Frederiksværk,1,ukendt,Starlinkse beretning,2021,1,180,Danmark,3300,55.97774198,12.05634805
09-03-2021,05:00,?,Nr. Vissing8660 Skanderborg,1,ukendt,Starlinkse beretning,2021,1,0,Danmark,8660,56.02388208,9.89235588
09-03-2021,05:05,2–3 min,2791 Tårnby,1,ukendt,Starlinkse beretning,2021,1,180,Danmark,2791,55.5081121,12.59121712
18-03-2021,20:00,45–60 min,"5500 Strib fyr,  Middelfart",1,hvid,se beretning,2021,1,3600,Danmark,5500,55.48934885,9.78489314
19-03-2021,18:20,3 sek,2200 København Ø,2,gul,se beretning,2021,1,3,Danmark,2200,55.6940569,12.54914572
27-03-2021,21:09,3–4 sek,2770 Kastrup,1,blå,indkuglese beretning,2021,1,4,Danmark,2770,55.63352245,12.78698239
27-03-2021,00:00,?,2660 Brøndby Strand,1,hvid,indkuglese beretning,2021,1,0,Danmark,2660,55.61998785,12.42233883
30-03-2021,06:14,3–5 sek,4000 Roskilde,1,hvid,ildkuglese beretning,2021,1,5,Danmark,4000,55.65647451,12.06373356
10-08-2020,23:30,5–10 sek,7190 Billund,1,hvid,se beretning,2021,2,10,Danmark,7190,55.73792043,9.10071489
23-02-2021,20:45,5 sek,1221 København K,1,grøn,se beretning,2021,2,5,Danmark,1221,55.67283897,12.58192337
31-03-2021,00:00,7–9 sek,4400 Kalundborg,1,ukendt,se beretning,2021,2,9,Danmark,4400,55.70601705,10.97431629
03-04-2021,19:03,30 sek,"4300 Hellestrup,  Holbæk",1,sort,se beretning,2021,2,30,Danmark,4300,55.73825064,11.69985606
03-04-2021,21:35,1 sek,7100 Vejle,2,hvid,ildkuglese beretning,2021,2,1,Danmark,7100,55.69052913,9.5066267
15-04-2021,23:20,ca. 30 sek,2970 Hørsholm,1,hvid,se beretning,2021,2,30,Danmark,2970,55.88126308,12.43890506
18-04-2021,03:55,½ — 1 min,Højerup4660 Store Heddinge,1,ukendt,se beretning,2021,2,60,Danmark,4660,55.33554618,12.51110642
23-04-2021,21:20,5 min,4360 Kirke Eskilstrup,1,hvid,se beretning,2021,2,300,Danmark,4360,55.56442046,11.78695601
07-05-2021,22:55,5 sek,4450 Jyderup,1,hvid,se beretning,2021,2,5,Danmark,4450,55.61622153,11.38733175
08-05-2021,21:45,3 t,25465 HelsingborgSverige,3,grå,se beretning,2021,2,10800,Sverige,2546,,
09-05-2021,21:13,30 sek,8260 Viby J,1,rød,se beretning,2021,2,30,Danmark,8260,56.12635244,10.13778473
16-05-2021,00:00,ca. 7 min,9000 Aalborg,1,hvid,se beretning,2021,2,420,Danmark,9000,57.05171431,9.8350492
16-05-2021,23:40,ca. 1 min 30 sek?,2650 Avedøre,1,hvid,,2021,2,90,Danmark,2650,55.58934868,12.46097002
16-05-2021,00:00,?,9541 Sønderup,1,ukendt,Starlinkse beretning,2021,2,0,Danmark,9541,56.84292865,9.68119202
18-05-2021,21:30,25 sek,2300 København S,1,"sort, sølv",se beretning,2021,2,25,Danmark,2300,55.67362511,12.6554181
31-05-2021,07:37,5 min,3060 Espergærde,1,sølv,se beretning,2021,2,300,Danmark,3060,55.99425687,12.54283631
05-06-2021,01:29,20 sek,2200 København N,1,"grå, rød",se beretning,2021,2,20,Danmark,2200,55.6940569,12.54914572
15-06-2021,00:00,5–6 min,5762 Vester Skerninge,1,hvid,se beretning,2021,2,360,Danmark,5762,55.06342876,10.45011017
23-06-2021,23:20,2 min,"8800 Almind,  Viborg",1,ukendt,se beretning,2021,2,120,Danmark,8800,56.41681148,9.36897659
29-06-2021,01:07,3–6 sek,2200 København N,1,ukendt,se beretning,2021,2,6,Danmark,2200,55.6940569,12.54914572
04-07-2021,21:43,4 min,3000 Helsingør,2,sort,se beretning,2021,3,240,Danmark,3000,56.03943161,12.61245096
11-07-2021,04:03,7 sek,2700 Brønshøj,1,hvid,se beretning,2021,3,7,Danmark,2700,55.70964347,12.48463422
16-07-2021,02:17,2–3 min,"8464 Skovby,  Galten",1,ukendt,"ISS, Den internationale Rumstationse beretning",2021,3,180,Danmark,8464,56.17800104,9.91179535
17-07-2021,01:15,4 sek,9000 Aalborg,2,hvid,se beretning,2021,3,4,Danmark,9000,57.05171431,9.8350492
23-07-2021,23:30,1 min,"4780 Tøvelde,  Stege",2,ukendt,se beretning,2021,3,60,Danmark,4780,54.9362949,12.31627561
24-07-2021,00:00,ca. 5 min,9270 Klarup,3,hvid,se beretning,2021,3,300,Danmark,9270,57.01911272,10.05559807
02-08-2021,00:10,1–2 sek,6560 Sommersted,1,hvid,ildkuglese beretning,2021,3,2,Danmark,6560,55.32447339,9.26072776
04-08-2021,00:45,ca. 3 sek,5900 Rudkøbing,1,hvid,se beretning,2021,3,3,Danmark,5900,54.88518842,10.80968538
04-08-2021,22:30,ca. 15–20 min,8721 Daugård,2,"blå, rød",se beretning,2021,3,1200,Danmark,8721,55.72499013,9.70789065
05-08-2021,22:15,50 min,"Hovedvej 21, Sjællands Odde — Roskilde",2,"hvid, rød",se beretning,2021,3,3000,Danmark,nan,,
13-08-2021,00:27,30 sek,Stranden ved Marselisborg8000 Aarhus C,2,hvid,se beretning,2021,3,30,Danmark,8000,56.15051496,10.27802097
20-08-2021,22:30,10 sek,2990 Nivå,1,hvid,se beretning,2021,3,10,Danmark,2990,55.92959715,12.51321363
22-08-2021,22:45,15 sek,8700 Horsens,4,hvid,se beretning,2021,3,15,Danmark,8700,55.86597915,9.89301425
30-08-2021,00:20,ca. 10 sek,5500 Middelfart,1,"gul, hvid",Satellitse beretning,2021,3,10,Danmark,5500,55.48934885,9.78489314
30-08-2021,21:05,7–13 sek,5932 Humble,1,hvid,se beretning,2021,3,13,Danmark,5932,54.81821541,10.63436277
01-09-2021,04:23,1 min,8000 Aarhus C,1,hvid,se beretning,2021,3,60,Danmark,8000,56.15051496,10.27802097
08-09-2021,22:26,2 min,7900 Nykøbing Mors,5,ukendt,se beretning,2021,3,120,Danmark,7900,56.90798948,8.88457349
21-09-2021,20:03,20 sek,3000 Helsingør,1,orange,Ildkuglese beretning,2021,3,20,Danmark,3000,56.03943161,12.61245096
22-09-2021,20:00,10 min,Skamstrup4440 Mørkøv,1,rød,se beretning,2021,3,600,Danmark,4440,55.62211279,11.49619782
25-09-2021,20:10,ca. 5 min,6659 Brørup,2,hvid,"ISS, Den internationale Rumstationse beretning",2021,3,300,Danmark,6659,,
25-09-2021,18:27,2 min,8700 Horsens,1,sort,se beretning,2021,3,120,Danmark,8700,55.86597915,9.89301425
28-09-2021,06:23,ca. 5 sek,5900 Rudkøbing,1,hvid,se beretning,2021,3,5,Danmark,5900,54.88518842,10.80968538
04-10-2021,00:00,min,"5620 Køng,  Glamsbjerg",2,ukendt,se beretning,2021,4,0,Danmark,5620,55.27213799,10.10343663
04-10-2021,19:45,ca. 1 min,9600 Aars,2,"gul, hvid",se beretning,2021,4,60,Danmark,9600,56.80003403,9.49610809
06-10-2021,18:50,3 min,4682 Algestrup,1,"brun, grå",se beretning,2021,4,180,Danmark,4682,55.38830546,12.08719823
06-10-2021,23:20,0.30 min,9610 Nørager,1,"grøn, hvid, rød",se beretning,2021,4,1800,Danmark,9610,56.74794316,9.63042311
15-10-2021,20:24,ca. 5 sek,4000 Roskilde,2,hvid,se beretning,2021,4,5,Danmark,4000,55.65647451,12.06373356
16-10-2021,18:58,7 sek,7000 Fredericia,1,ukendt,se beretning,2021,4,7,Danmark,7000,55.57103757,9.66918005
16-10-2021,20:15,10 min,8600 Silkeborg,1,sort,Flyse beretning,2021,4,600,Danmark,8600,56.17147071,9.4900253
18-10-2021,22:06,1 min,4690 Haslev,1,"gul, orange",Flyse beretning,2021,4,60,Danmark,4690,55.32031014,11.95519764
29-10-2021,23:00,10 sek,"6000 Dalby,  Kolding",1,hvid,se beretning,2021,4,10,Danmark,6000,55.50221297,9.46847631
01-11-2021,21:48,1 min,3490 Kvistgård,2,"blå, hvid, rød",se beretning,2021,4,60,Danmark,3490,55.99928886,12.49542003
05-11-2021,14:08,par min,5631 Ebberup,1,grå,se beretning,2021,4,0,Danmark,5631,55.13177189,9.96382534
05-11-2021,20:15,30 sek,4000 Roskilde,1,ukendt,se beretning,2021,4,30,Danmark,4000,55.65647451,12.06373356
05-11-2021,22:03,ca. 10 sek,5900 Rudkøbing,1,rød,se beretning,2021,4,10,Danmark,5900,54.88518842,10.80968538
24-12-2021,17:43,4 sek,2900 Hellerup,2,hvid,se beretning,2021,4,4,Danmark,2900,55.73442051,12.56946744
31-12-2019,18:00,10–15 min,5762 Vester Skerninge,1,ukendt,Starlinkse beretning,2020,1,900,Danmark,5762,55.06342876,10.45011017
31-12-2019,18:20,5 min,4593 Eskebjerg,3,hvid,Starlinkse beretning,2020,1,300,Danmark,4593,55.7277303,11.23692126
31-12-2019,18:20,10 min,6230 Rødekro,1,ukendt,Starlinkse beretning,2020,1,600,Danmark,6230,55.07437317,9.28037618
31-12-2019,18:30,ca. 10 min,4000 Roskilde,7,ukendt,Starlinkse beretning,2020,1,600,Danmark,4000,55.65647451,12.06373356
31-12-2019,18:30,15 min,4800 Nykøbing F,6,hvid,Starlinkse beretning,2020,1,900,Danmark,4800,54.7930621,11.90198993
31-12-2019,18:30,10–15 min,6200 Aabenraa,2,ukendt,Starlinkse beretning,2020,1,900,Danmark,6200,55.02899493,9.49975045
31-12-2019,00:00,10 min,6270 Tønder,4,ukendt,Starlinkse beretning,2020,1,600,Danmark,6270,54.95248429,8.89453488
31-12-2019,18:30,5 min,6400 Augustenborg,2,ukendt,Starlinkse beretning,2020,1,300,Danmark,6400,54.9528525,9.71079556
31-12-2019,18:30,ca. 10 min,7300 Jelling,2,ukendt,Starlinkse beretning,2020,1,600,Danmark,7300,55.76853547,9.43589642
31-12-2019,18:40,10 min,"3700 Aarsballe,  Rønne",3,hvid,Starlinkse beretning,2020,1,600,Danmark,3700,54.98495945,14.40163467
31-12-2019,19:30,5–10 min,5600 Fåborg,5,hvid,Starlinkse beretning,2020,1,600,Danmark,5600,55.11203154,10.30952407
01-01-2020,01:10,10 min,6500 Vojens,2,"gul, rød",se beretning,2020,1,600,Danmark,6500,55.2436827,9.31835235
05-01-2020,20:14,10–30 min,7451 Sunds,2,hvid,se beretning,2020,1,1800,Danmark,7451,56.22960774,9.02585964
13-01-2020,16:57,20 sek,8950 Ørsted,1,rød,se beretning,2020,1,20,Danmark,8950,56.53413791,10.32882868
21-01-2020,17:15,2 sek,Motorvej ved Egå Engsø8520 Lystrup,1,ukendt,se beretning,2020,1,2,Danmark,8520,56.24438884,10.22716475
24-01-2020,22:45,15 min,Ølstykke Stationsby3650 Ølstykke,1,rød,se beretning,2020,1,900,Danmark,3650,55.78991195,12.1609202
29-01-2020,07:00,ca. 10 min,8300 Odder,1,"gul, hvid",se beretning,2020,1,600,Danmark,8300,55.92457284,10.24464778
